timestamp,consumption,production,FeedIn
2026-01-03 01:45:00,0.5776541999999999,0.0,0.0
2026-01-03 02:00:00,0.7217268,0.0,0.0
2026-01-03 02:15:00,0.7563192,0.0,0.0
2026-01-03 02:30:00,0.57376226,0.0,0.0
2026-01-03 02:45:00,0.5348940999999999,0.0,0.0
2026-01-03 03:00:00,0.7031413599999999,0.0,0.0
2026-01-03 03:15:00,0.7209213200000001,0.0,0.0
2026-01-03 03:30:00,0.58829328,0.0,0.0
2026-01-03 03:45:00,0.55804224,0.0,0.0
2026-01-03 04:00:00,1.0689633950000001,0.0,0.0
2026-01-03 04:15:00,0.7849966199999999,0.0,0.0
2026-01-03 04:30:00,0.55311167,0.0,0.0
2026-01-03 04:45:00,0.57139474,0.0,0.0
2026-01-03 05:00:00,0.6557043300000001,0.0,0.0
2026-01-03 05:15:00,0.75671888,0.0,0.0
2026-01-03 05:30:00,0.58962084,0.0,0.0
2026-01-03 05:45:00,0.6085210600000001,0.0,0.0
2026-01-03 06:00:00,0.71067792,0.0,0.0
2026-01-03 06:15:00,0.6943776,0.0,0.0
2026-01-03 06:30:00,0.6185384,0.0,0.0
2026-01-03 06:45:00,0.58274316,0.0,0.0
2026-01-03 07:00:00,0.6994250399999999,0.0,0.0
2026-01-03 07:15:00,0.63803028,0.0,0.0
2026-01-03 07:30:00,0.6641166399999999,0.0,0.0
2026-01-03 07:45:00,0.58160192,0.0,0.0
2026-01-03 08:00:00,0.61950696,0.0,0.0
2026-01-03 08:15:00,0.65875476,0.0,0.0
2026-01-03 08:30:00,0.6204325,0.0,0.0
2026-01-03 08:45:00,0.697221387,0.010648927,0.0
2026-01-03 09:00:00,0.61798211,0.20511061,0.0
2026-01-03 09:15:00,0.660026921,0.304592,0.0
2026-01-03 09:30:00,0.6326661388999999,0.31905002000000005,0.0041846185
2026-01-03 09:45:00,0.6409589353999999,0.32201956000000004,0.0029633725000000003
2026-01-03 10:00:00,0.597189461,0.2934481,0.00069260913
2026-01-03 10:15:00,0.5747224927,0.2858476,0.00098798877
2026-01-03 10:30:00,0.7198933391000001,0.35892178,0.00089510345
2026-01-03 10:45:00,0.627067932,0.30986453,6.242116e-05
2026-01-03 11:00:00,0.6274636069999999,0.31036703,0.0
2026-01-03 11:15:00,0.6201443968,0.308562,0.0010442886
2026-01-03 11:30:00,0.740996593,0.36773547,0.0007445780600000001
2026-01-03 11:45:00,0.6961159572,0.35283633,0.006649666
2026-01-03 12:00:00,0.5581341599999999,0.3747412,0.09567413000000001
2026-01-03 12:15:00,0.56523914,1.1359528,0.8533332
2026-01-03 12:30:00,0.61275654,3.5373875,3.2310093
2026-01-03 12:45:00,0.6445240999999999,4.564996600000001,4.242734400000001
2026-01-03 13:00:00,0.4737946,4.3888916,4.151993999999999
2026-01-03 13:15:00,0.6024346,6.2558549999999995,5.9546377
2026-01-03 13:30:00,0.7923662,6.348108,5.951925
2026-01-03 13:45:00,0.684847,6.0692065,5.726783
2026-01-03 14:00:00,0.5803252,5.698018,5.407855499999999
2026-01-03 14:15:00,0.5164104599999999,5.317939999999999,5.059735
2026-01-03 14:30:00,0.73529688,4.950775999999999,4.5831274
2026-01-03 14:45:00,0.58486084,4.4254907,4.1330605
2026-01-03 15:00:00,0.4731771,3.72771,3.4911212999999996
2026-01-03 15:15:00,0.48622232000000004,3.0404248,2.7973137
2026-01-03 15:30:00,0.64364868,2.154028,1.8322036000000002
2026-01-03 15:45:00,0.6852558599999999,0.80949286,0.46686496
